,id_student,login_frequency,total_clicks,activity_std,submission_delay,avg_score,study_status,withdrawal_status,gender,region,highest_education,imd_band,age_band
21802,2164944,1210,3146,61.40098944399996,-7.909090909090909,70.72727272727273,finished,didn't withdraw,F,South Region,Lower Than A Level,40-50%,35-55
21803,2165164,2920,8105,72.37905916166778,-0.6,63.2,finished,didn't withdraw,F,South West Region,Lower Than A Level,10-20,0-35
21804,2166000,1836,7128,35.7373934461172,3.75,80.0,unfinished,late withdrawal,F,Scotland,A Level or Equivalent,80-90%,35-55
21805,2168833,12,20,0.0,0.0,24.0,unfinished,late withdrawal,M,South West Region,Lower Than A Level,50-60%,35-55
21806,2170320,1228,4900,103.28079723222065,-108.5,87.5,finished,didn't withdraw,M,North Western Region,Lower Than A Level,50-60%,0-35
21807,2171264,492,1248,33.19708264736973,0.75,79.75,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,40-50%,35-55
21808,2171627,1990,6730,72.37905916166778,-2.2,69.0,finished,didn't withdraw,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55
21809,2171834,4560,12736,60.59284576372428,-4.388888888888889,77.25,finished,didn't withdraw,M,Scotland,HE Qualification,70-80%,35-55
21810,2172136,4871,12738,73.34973058269902,-0.3577981651376147,94.59633027522936,finished,didn't withdraw,M,East Midlands Region,A Level or Equivalent,50-60%,0-35
21811,2172163,1145,3980,66.29042549886456,-0.4,83.8,finished,didn't withdraw,F,Ireland,Lower Than A Level,80-90%,35-55
21812,2172709,560,905,65.80343689878445,0.0,81.8,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,10-20,35-55
21813,2173572,2025,4770,60.91138795905567,1.8888888888888888,85.77777777777777,finished,didn't withdraw,F,North Western Region,Lower Than A Level,20-30%,0-35
21814,2173643,2048,8060,52.69408568963567,-3.5,92.25,finished,didn't withdraw,M,South East Region,Lower Than A Level,60-70%,35-55
21815,2173688,91,181,0.0,0.0,53.0,finished,didn't withdraw,M,South West Region,Lower Than A Level,50-60%,35-55
21816,2173721,561,1746,98.44825021814503,-32.0,77.66666666666667,finished,didn't withdraw,F,Scotland,Lower Than A Level,10-20,0-35
21817,2174129,3465,10944,58.54520662392433,-36.666666666666664,93.33333333333333,finished,didn't withdraw,F,East Anglian Region,Lower Than A Level,30-40%,0-35
21818,2174835,1100,2321,61.45146293336489,2.4545454545454546,85.72727272727273,finished,didn't withdraw,F,Yorkshire Region,A Level or Equivalent,60-70%,35-55
21819,2175266,808,1732,37.42260831239887,-4.0,58.25,unfinished,late withdrawal,M,Wales,HE Qualification,50-60%,35-55
21820,2176759,10824,44220,74.70570216177525,-54.166666666666664,73.41666666666667,finished,didn't withdraw,M,Yorkshire Region,HE Qualification,30-40%,35-55
21821,2177423,121,334,0.0,-4.0,100.0,unfinished,normal withdrawal,F,East Anglian Region,Lower Than A Level,50-60%,35-55
21822,2177720,788,3344,103.28079723222065,-112.75,75.25,finished,didn't withdraw,M,North Western Region,A Level or Equivalent,10-20,0-35
21823,2177871,3656,8472,66.22172193243092,1.125,87.125,finished,didn't withdraw,M,London Region,HE Qualification,20-30%,35-55
21824,2178466,3680,9296,87.43198505978377,1.875,42.75,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,30-40%,35-55
21825,2178686,14144,68416,70.81195755896975,-3.125,92.375,finished,didn't withdraw,F,Scotland,HE Qualification,20-30%,35-55
21826,2178837,11913,62128,83.45899190060531,4.454545454545454,74.0909090909091,finished,didn't withdraw,M,Scotland,A Level or Equivalent,60-70%,35-55
21827,2178929,2716,10640,72.59387693009607,2.0,89.0,finished,didn't withdraw,M,Yorkshire Region,A Level or Equivalent,30-40%,35-55
21828,2179304,6385,25185,47.66119746281815,4.4,95.4,unfinished,late withdrawal,F,North Region,Lower Than A Level,10-20,35-55
21829,2180090,18696,115572,80.00069832097452,-66.91666666666667,89.16666666666667,finished,didn't withdraw,M,Scotland,HE Qualification,10-20,35-55
21830,2180710,2545,9955,80.93035298266221,-36.6,66.4,finished,didn't withdraw,M,Wales,Lower Than A Level,80-90%,0-35
21831,2180994,1674,8415,58.62405542278559,-39.55555555555556,80.88888888888889,finished,didn't withdraw,F,North Region,A Level or Equivalent,10-20,35-55
21832,2181205,3010,9350,61.748038456007315,2.7,68.3,finished,didn't withdraw,F,London Region,Lower Than A Level,10-20,0-35
21833,2181700,1683,6480,58.62405542278559,-36.666666666666664,86.11111111111111,finished,didn't withdraw,F,Yorkshire Region,Lower Than A Level,0-10%,0-35
21834,2182255,4536,19044,73.82677127480753,-43.083333333333336,70.83333333333333,finished,didn't withdraw,M,Ireland,A Level or Equivalent,0-10%,0-35
21835,2182333,15480,64380,79.25151351999266,-59.166666666666664,88.33333333333333,finished,didn't withdraw,M,South West Region,A Level or Equivalent,40-50%,0-35
21836,2182846,6915,21070,72.51198683868839,-2.0,66.0,finished,didn't withdraw,F,London Region,A Level or Equivalent,70-80%,35-55
21837,2185729,13080,55044,80.01666493091716,-68.33333333333333,83.16666666666667,finished,didn't withdraw,F,Ireland,Lower Than A Level,10-20,35-55
21838,2186992,18852,83676,74.68849481335816,-65.08333333333333,87.83333333333333,finished,didn't withdraw,M,West Midlands Region,Lower Than A Level,40-50%,0-35
21839,2187146,7942,20526,61.40098944399996,-0.45454545454545453,91.9090909090909,finished,didn't withdraw,F,South West Region,A Level or Equivalent,30-40%,35-55
21840,2187308,2345,5925,66.29042549886456,-8.4,45.0,finished,didn't withdraw,F,North Western Region,HE Qualification,0-10%,0-35
21841,2187422,3808,18232,67.77339001677721,0.375,80.875,finished,didn't withdraw,M,North Western Region,Lower Than A Level,90-100%,0-35
21842,2187588,1197,3678,35.0446773671082,-9.485714285714286,82.57142857142857,unfinished,late withdrawal,M,Ireland,A Level or Equivalent,70-80%,35-55
21843,2188084,327,1089,98.21131064425084,-77.33333333333333,67.0,finished,didn't withdraw,M,South East Region,A Level or Equivalent,80-90%,0-35
21844,2188469,200,366,14.528486606557582,4.5,80.0,finished,didn't withdraw,F,Scotland,A Level or Equivalent,90-100%,0-35
21845,2189002,6589,27907,73.03743332474565,-87.36363636363636,91.45454545454545,finished,didn't withdraw,M,Scotland,HE Qualification,30-40%,35-55
21846,2189620,906,1788,61.861662184481844,-1.8333333333333333,89.0,finished,didn't withdraw,M,South Region,A Level or Equivalent,90-100%,35-55
21847,2191588,5208,17072,87.39014156130692,-77.375,59.625,finished,didn't withdraw,M,Wales,Lower Than A Level,30-40%,35-55
21848,2192061,2680,9912,52.69408568963567,-1.75,95.25,finished,didn't withdraw,M,East Midlands Region,HE Qualification,80-90%,35-55
21849,2192113,69,146,0.0,1.0,1.0,unfinished,normal withdrawal,M,Scotland,HE Qualification,40-50%,35-55
21850,2193185,4608,19920,79.34659635385235,-11.583333333333334,78.33333333333333,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,0-10%,0-35
21851,2193231,89,241,0.0,2.0,40.0,finished,didn't withdraw,M,East Midlands Region,Lower Than A Level,0-10%,35-55
21852,2194100,2170,7005,72.69036837967197,-1.2,67.2,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,50-60%,35-55
21853,2195318,12240,56304,73.79858773826807,-63.166666666666664,70.0,finished,didn't withdraw,M,South East Region,Lower Than A Level,30-40%,35-55
21854,2195445,17459,43277,69.44691730278772,0.38461538461538464,82.6923076923077,finished,didn't withdraw,F,North Western Region,HE Qualification,0-10%,0-35
21855,2195479,552,1122,26.263458088553964,-2.0,71.0,unfinished,late withdrawal,F,South Region,Lower Than A Level,40-50%,35-55
21856,2195853,416,2314,104.03488883233872,-77.72340425531915,51.93617021276596,finished,didn't withdraw,F,North Region,A Level or Equivalent,0-10%,0-35
21857,2195971,720,2412,90.99999999999999,-56.666666666666664,77.0,finished,didn't withdraw,M,South East Region,Lower Than A Level,40-50%,0-35
21858,2196054,3810,13320,64.33370280386242,3.4,84.7,finished,didn't withdraw,F,Scotland,A Level or Equivalent,60-70%,0-35
21859,2196923,1368,2682,61.78866904733836,-0.16666666666666666,92.66666666666667,finished,didn't withdraw,M,South Region,A Level or Equivalent,60-70%,35-55
21860,2197016,2075,7275,72.51198683868839,-4.0,75.6,finished,didn't withdraw,F,North Western Region,HE Qualification,30-40%,35-55
21861,2197175,17280,80712,79.2697721341089,-57.666666666666664,87.41666666666667,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,60-70%,35-55
21862,2197511,6888,23724,73.77512609795546,-49.666666666666664,77.16666666666667,finished,didn't withdraw,M,South West Region,Lower Than A Level,30-40%,35-55
21863,2197766,10008,47256,80.03509982689516,-41.583333333333336,88.66666666666667,finished,didn't withdraw,F,North Region,Lower Than A Level,60-70%,0-35
21864,2198914,1308,4836,46.07964120230683,-1.5,76.5,finished,didn't withdraw,M,South Region,HE Qualification,70-80%,35-55
21865,2198952,2994,7536,78.00526107075716,-5.833333333333333,75.5,finished,didn't withdraw,M,Ireland,A Level or Equivalent,0-10%,35-55
21866,2198970,3652,9340,82.8144236949689,-45.921052631578945,79.1842105263158,unfinished,late withdrawal,M,North Western Region,HE Qualification,50-60%,35-55
21867,2199455,1504,5780,49.440873778686395,0.75,91.5,finished,didn't withdraw,M,South Region,A Level or Equivalent,10-20,0-35
21868,2201235,2790,5586,61.73046020818348,-4.166666666666667,90.16666666666667,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,50-60%,35-55
21869,2202076,5579,12039,82.75128914482713,-3.464788732394366,50.901408450704224,unfinished,normal withdrawal,M,Ireland,Lower Than A Level,70-80%,0-35
21870,2203216,78,232,0.0,6.0,55.0,unfinished,late withdrawal,F,Wales,A Level or Equivalent,80-90%,35-55
21871,2204293,9723,31976,79.06233322235192,-11.857142857142858,67.0,finished,didn't withdraw,F,Scotland,Lower Than A Level,50-60%,35-55
21872,2204389,2716,10444,52.769309262108024,3.25,96.25,finished,didn't withdraw,F,West Midlands Region,HE Qualification,90-100%,35-55
21873,2204941,1828,5740,34.23156438143019,-1.5,73.25,unfinished,late withdrawal,F,East Anglian Region,Lower Than A Level,40-50%,35-55
21874,2205383,9988,38522,55.33879990675275,3.4545454545454546,82.81818181818181,finished,didn't withdraw,F,North Western Region,A Level or Equivalent,40-50%,35-55
21875,2205559,576,1432,34.292856398964496,2.75,52.0,unfinished,late withdrawal,F,Yorkshire Region,A Level or Equivalent,70-80%,35-55
21876,2207474,1960,7280,66.12110101926615,-3.0,82.4,finished,didn't withdraw,F,South West Region,Lower Than A Level,50-60%,35-55
21877,2207874,258,795,41.72458719353121,26.666666666666668,54.666666666666664,finished,didn't withdraw,F,West Midlands Region,Lower Than A Level,50-60%,0-35
21878,2208424,1870,5400,72.27617487488844,-1.4,71.2,finished,didn't withdraw,M,Scotland,A Level or Equivalent,20-30%,0-35
21879,2209728,12922,31080,67.53705541448791,1.1428571428571428,64.92857142857143,finished,didn't withdraw,F,South Region,A Level or Equivalent,90-100%,35-55
21880,2210318,488,856,61.263296429115705,1.875,86.0,finished,didn't withdraw,M,Wales,A Level or Equivalent,50-60%,35-55
21881,2210666,72,198,15.652475842498529,4.0,61.666666666666664,finished,didn't withdraw,F,London Region,No Formal quals,50-60%,0-35
21882,2210989,2520,5243,74.46867350324789,-2.2857142857142856,83.0,finished,didn't withdraw,M,London Region,A Level or Equivalent,70-80%,0-35
21883,2211630,111,354,15.560130046333917,-9.333333333333334,78.0,unfinished,normal withdrawal,F,East Anglian Region,A Level or Equivalent,50-60%,35-55
21884,2211797,6892,23536,62.95401881411929,-11.86,82.14,finished,didn't withdraw,M,Scotland,A Level or Equivalent,80-90%,0-35
21885,2213424,4939,11781,58.90878129877229,0.45454545454545453,85.9090909090909,finished,didn't withdraw,F,Scotland,HE Qualification,30-40%,35-55
21886,2213814,70,176,18.278153875348274,11.0,39.5,unfinished,late withdrawal,F,South West Region,Lower Than A Level,0-10%,35-55
21887,2214631,1760,4110,62.594050754631766,0.6,74.4,finished,didn't withdraw,M,Scotland,HE Qualification,60-70%,35-55
21888,2214722,342,2460,64.78722912327139,-45.666666666666664,92.16666666666667,unfinished,late withdrawal,F,Scotland,A Level or Equivalent,70-80%,35-55
21889,2215898,6132,14196,79.06233322235192,-6.714285714285714,75.71428571428571,finished,didn't withdraw,F,Scotland,HE Qualification,40-50%,35-55
21890,2216442,369,576,17.569860557215588,18.666666666666668,72.66666666666667,finished,didn't withdraw,M,Yorkshire Region,No Formal quals,30-40%,0-35
21891,2216682,1200,3060,66.19619599067883,-3.6,74.2,finished,didn't withdraw,M,Ireland,A Level or Equivalent,90-100%,0-35
21892,2216778,1410,6345,66.19619599067883,-3.0,61.6,finished,didn't withdraw,F,East Anglian Region,A Level or Equivalent,80-90%,35-55
21893,2218693,10500,52572,79.25151351999266,-73.16666666666667,92.58333333333333,finished,didn't withdraw,M,South West Region,Lower Than A Level,90-100%,0-35
21894,2221654,1044,3284,52.769309262108024,0.0,91.5,finished,didn't withdraw,M,East Midlands Region,A Level or Equivalent,80-90%,0-35
21895,2221869,2115,4918,63.079921401490864,-2.219178082191781,87.54794520547945,finished,didn't withdraw,F,Wales,HE Qualification,10-20,35-55
21896,2222615,7440,38760,74.72579244105783,-11.166666666666666,71.08333333333333,finished,didn't withdraw,M,Wales,A Level or Equivalent,70-80%,35-55
21897,2223401,99,281,0.0,-1.0,58.0,unfinished,late withdrawal,M,South Region,A Level or Equivalent,50-60%,35-55
21898,2224174,4074,9348,61.78866904733836,0.16666666666666666,87.0,finished,didn't withdraw,F,Scotland,A Level or Equivalent,20-30%,0-35
21899,2226202,3522,9168,61.78866904733836,0.0,52.5,finished,didn't withdraw,M,London Region,Lower Than A Level,20-30%,0-35
21900,2226301,1661,4180,61.45146293336489,1.8181818181818181,77.0,finished,didn't withdraw,F,Yorkshire Region,Lower Than A Level,70-80%,0-35
21901,2226620,771,3960,97.86970505047344,-63.666666666666664,92.0,finished,didn't withdraw,M,Scotland,HE Qualification,60-70%,35-55
21902,2227004,48,141,15.560130046333917,0.6666666666666666,64.0,unfinished,late withdrawal,F,London Region,A Level or Equivalent,90-100%,35-55
21903,2227568,1630,6490,66.29042549886456,0.4,55.8,finished,didn't withdraw,F,London Region,Lower Than A Level,20-30%,35-55
21904,2227786,2497,5709,49.51235890371742,6.363636363636363,55.0,finished,didn't withdraw,M,London Region,HE Qualification,30-40%,35-55
21905,2228010,2390,10260,66.19619599067883,-1.2,63.0,finished,didn't withdraw,F,Scotland,Lower Than A Level,50-60%,35-55
21906,2228206,1794,4422,21.120447823922557,-12.985507246376812,81.17391304347827,unfinished,late withdrawal,M,West Midlands Region,A Level or Equivalent,70-80%,35-55
21907,2228601,3415,14450,66.12110101926615,-2.2,82.8,finished,didn't withdraw,F,South West Region,A Level or Equivalent,60-70%,35-55
21908,2229389,1836,7008,52.69408568963567,2.75,85.25,finished,didn't withdraw,M,North Region,Lower Than A Level,30-40%,0-35
21909,2229783,3514,10378,62.13789566218809,4.840909090909091,78.3409090909091,finished,didn't withdraw,F,London Region,HE Qualification,0-10%,35-55
21910,2229785,69,246,0.0,3.0,61.0,unfinished,normal withdrawal,M,West Midlands Region,HE Qualification,10-20,0-35
21911,2229865,4555,16180,72.37905916166778,-0.6,76.4,finished,didn't withdraw,F,West Midlands Region,A Level or Equivalent,10-20,35-55
21912,2230251,741,2403,41.24220581188505,0.0,56.0,finished,didn't withdraw,M,North Western Region,Lower Than A Level,0-10%,35-55
21913,2230407,543,2115,21.050663523571146,6.333333333333333,76.33333333333333,unfinished,late withdrawal,M,South East Region,A Level or Equivalent,90-100%,35-55
21914,2230457,749,1841,43.98346796860673,1.4285714285714286,56.714285714285715,unfinished,late withdrawal,F,South Region,Lower Than A Level,40-50%,0-35
21915,2231018,3591,7448,74.3718980581995,-9.285714285714286,78.0,finished,didn't withdraw,M,North Western Region,Lower Than A Level,50-60%,35-55
21916,2231512,1164,2214,61.861662184481844,-0.6666666666666666,75.66666666666667,finished,didn't withdraw,M,South East Region,HE Qualification,90-100%,35-55
21917,2231614,5380,15020,52.48275078951925,1.8,82.4,finished,didn't withdraw,F,South Region,A Level or Equivalent,90-100%,35-55
21918,2231810,8616,41376,73.75529140849955,-35.166666666666664,74.33333333333333,finished,didn't withdraw,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35
21919,2231961,4732,9568,68.50407715429844,-1.6153846153846154,84.76923076923077,finished,didn't withdraw,M,London Region,HE Qualification,10-20,35-55
21920,2232218,6764,15405,59.374320836094405,-18.875,79.18055555555556,unfinished,late withdrawal,M,South Region,A Level or Equivalent,30-40%,35-55
21921,2232340,5382,12636,61.73046020818348,-1.8333333333333333,49.666666666666664,finished,didn't withdraw,M,West Midlands Region,A Level or Equivalent,0-10%,35-55
21922,2232976,477,1350,38.28497264508337,0.3333333333333333,77.33333333333333,unfinished,late withdrawal,F,Wales,A Level or Equivalent,40-50%,0-35
21923,2235019,471,1557,17.569860557215588,6.0,71.0,finished,didn't withdraw,M,East Anglian Region,Lower Than A Level,30-40%,0-35
21924,2236738,5192,12023,55.33879990675275,1.6363636363636365,92.36363636363636,finished,didn't withdraw,M,Scotland,HE Qualification,30-40%,35-55
21925,2237223,178,664,14.363696929192157,0.0,92.0,finished,didn't withdraw,F,London Region,HE Qualification,10-20,35-55
21926,2237567,895,3090,66.29042549886456,-0.8,86.2,unfinished,late withdrawal,F,South East Region,A Level or Equivalent,70-80%,35-55
